image_id,label,long_labels
385046246.jpg,4,Healthy
3852514218.jpg,2,Cassava Green Mottle (CGM)
3852956252.jpg,4,Healthy
3853597900.jpg,4,Healthy
3854553332.jpg,4,Healthy
3854724979.jpg,3,Cassava Mosaic Disease (CMD)
3854923530.jpg,4,Healthy
385495929.jpg,4,Healthy
3854979839.jpg,3,Cassava Mosaic Disease (CMD)
3855303383.jpg,3,Cassava Mosaic Disease (CMD)
3855787297.jpg,4,Healthy
3855857289.jpg,2,Cassava Green Mottle (CGM)
3856210949.jpg,4,Healthy
385687647.jpg,3,Cassava Mosaic Disease (CMD)
3858272107.jpg,4,Healthy
3859714996.jpg,4,Healthy
3860433649.jpg,4,Healthy
3860607414.jpg,0,Cassava Bacterial Blight (CBB)
3861440590.jpg,2,Cassava Green Mottle (CGM)
3862121693.jpg,4,Healthy
3864050647.jpg,4,Healthy
3864571034.jpg,4,Healthy
3866571802.jpg,0,Cassava Bacterial Blight (CBB)
3869289155.jpg,4,Healthy
3869408144.jpg,4,Healthy
3870634420.jpg,3,Cassava Mosaic Disease (CMD)
3871591664.jpg,2,Cassava Green Mottle (CGM)
3872624797.jpg,2,Cassava Green Mottle (CGM)
387390506.jpg,1,Cassava Brown Streak Disease (CBSD)
387432753.jpg,0,Cassava Bacterial Blight (CBB)
3874600835.jpg,3,Cassava Mosaic Disease (CMD)
3875177069.jpg,4,Healthy
3876148963.jpg,4,Healthy
3878279808.jpg,0,Cassava Bacterial Blight (CBB)
3878854578.jpg,2,Cassava Green Mottle (CGM)
3880085819.jpg,2,Cassava Green Mottle (CGM)
3880254716.jpg,0,Cassava Bacterial Blight (CBB)
3880530404.jpg,4,Healthy
3880721275.jpg,4,Healthy
3881028757.jpg,1,Cassava Brown Streak Disease (CBSD)
3882450563.jpg,1,Cassava Brown Streak Disease (CBSD)
3882641600.jpg,4,Healthy
3882757126.jpg,0,Cassava Bacterial Blight (CBB)
3884199625.jpg,2,Cassava Green Mottle (CGM)
388597288.jpg,4,Healthy
3887613980.jpg,4,Healthy
3887762313.jpg,0,Cassava Bacterial Blight (CBB)
388808106.jpg,4,Healthy
388811074.jpg,4,Healthy
3888912096.jpg,4,Healthy
3889376143.jpg,0,Cassava Bacterial Blight (CBB)
3889664923.jpg,0,Cassava Bacterial Blight (CBB)
3890031422.jpg,4,Healthy
3890689694.jpg,0,Cassava Bacterial Blight (CBB)
3892268539.jpg,4,Healthy
3893486211.jpg,1,Cassava Brown Streak Disease (CBSD)
3894374092.jpg,4,Healthy
3897234034.jpg,2,Cassava Green Mottle (CGM)
3899800621.jpg,4,Healthy
3899862618.jpg,4,Healthy
3899864184.jpg,4,Healthy
3900389809.jpg,4,Healthy
3900516999.jpg,3,Cassava Mosaic Disease (CMD)
3901106289.jpg,4,Healthy
3901976814.jpg,2,Cassava Green Mottle (CGM)
3902577668.jpg,4,Healthy
3903061062.jpg,4,Healthy
3903622847.jpg,4,Healthy
3903787097.jpg,0,Cassava Bacterial Blight (CBB)
390391500.jpg,3,Cassava Mosaic Disease (CMD)
3904531265.jpg,3,Cassava Mosaic Disease (CMD)
3905302037.jpg,0,Cassava Bacterial Blight (CBB)
390601409.jpg,4,Healthy
3906485843.jpg,1,Cassava Brown Streak Disease (CBSD)
3907855912.jpg,2,Cassava Green Mottle (CGM)
3910162936.jpg,4,Healthy
391046193.jpg,4,Healthy
3911343198.jpg,4,Healthy
391364557.jpg,4,Healthy
3913726538.jpg,4,Healthy
3913823345.jpg,3,Cassava Mosaic Disease (CMD)
3914258603.jpg,2,Cassava Green Mottle (CGM)
391446086.jpg,3,Cassava Mosaic Disease (CMD)
3914596588.jpg,4,Healthy
3915084203.jpg,4,Healthy
3915770795.jpg,4,Healthy
3916325283.jpg,4,Healthy
3916952376.jpg,3,Cassava Mosaic Disease (CMD)
3917172098.jpg,4,Healthy
3917462304.jpg,1,Cassava Brown Streak Disease (CBSD)
3917534292.jpg,4,Healthy
3918240878.jpg,3,Cassava Mosaic Disease (CMD)
3918738167.jpg,2,Cassava Green Mottle (CGM)
3919261355.jpg,4,Healthy
3919958764.jpg,3,Cassava Mosaic Disease (CMD)
3920433539.jpg,0,Cassava Bacterial Blight (CBB)
3921833845.jpg,4,Healthy
3924101300.jpg,4,Healthy
3924271775.jpg,4,Healthy
3924598099.jpg,4,Healthy
3924666081.jpg,4,Healthy
392503327.jpg,4,Healthy
3925921042.jpg,0,Cassava Bacterial Blight (CBB)
3926359515.jpg,4,Healthy
3927374351.jpg,4,Healthy
3928883065.jpg,0,Cassava Bacterial Blight (CBB)
3929739835.jpg,4,Healthy
3930583360.jpg,3,Cassava Mosaic Disease (CMD)
3930678824.jpg,4,Healthy
3931679914.jpg,4,Healthy
3931881539.jpg,4,Healthy
3934403227.jpg,4,Healthy
3934860878.jpg,3,Cassava Mosaic Disease (CMD)
3934961843.jpg,2,Cassava Green Mottle (CGM)
3936119100.jpg,1,Cassava Brown Streak Disease (CBSD)
3936500329.jpg,1,Cassava Brown Streak Disease (CBSD)
3937810828.jpg,4,Healthy
3938379090.jpg,1,Cassava Brown Streak Disease (CBSD)
3939484904.jpg,1,Cassava Brown Streak Disease (CBSD)
3943338687.jpg,2,Cassava Green Mottle (CGM)
3943522755.jpg,1,Cassava Brown Streak Disease (CBSD)
3944969366.jpg,1,Cassava Brown Streak Disease (CBSD)
3945524682.jpg,3,Cassava Mosaic Disease (CMD)
3945696869.jpg,1,Cassava Brown Streak Disease (CBSD)
3946349972.jpg,4,Healthy
3946409758.jpg,4,Healthy
3948282099.jpg,0,Cassava Bacterial Blight (CBB)
3948905591.jpg,4,Healthy
3949182893.jpg,2,Cassava Green Mottle (CGM)
3950261672.jpg,0,Cassava Bacterial Blight (CBB)
3950368220.jpg,0,Cassava Bacterial Blight (CBB)
3951445657.jpg,0,Cassava Bacterial Blight (CBB)
395181448.jpg,4,Healthy
3953901317.jpg,4,Healthy
3955391972.jpg,0,Cassava Bacterial Blight (CBB)
3955739563.jpg,4,Healthy
3956372146.jpg,1,Cassava Brown Streak Disease (CBSD)
3956407201.jpg,4,Healthy
3957807023.jpg,4,Healthy
3958304403.jpg,1,Cassava Brown Streak Disease (CBSD)
3959033347.jpg,0,Cassava Bacterial Blight (CBB)
3960669389.jpg,4,Healthy
3963163426.jpg,4,Healthy
3963572251.jpg,2,Cassava Green Mottle (CGM)
3963604072.jpg,0,Cassava Bacterial Blight (CBB)
3963917355.jpg,4,Healthy
3964029612.jpg,4,Healthy
3964080612.jpg,4,Healthy
3964240864.jpg,4,Healthy
396528848.jpg,4,Healthy
396625328.jpg,4,Healthy
3966256467.jpg,0,Cassava Bacterial Blight (CBB)
3966397461.jpg,1,Cassava Brown Streak Disease (CBSD)
3966975834.jpg,2,Cassava Green Mottle (CGM)
3967050100.jpg,1,Cassava Brown Streak Disease (CBSD)
3968048683.jpg,2,Cassava Green Mottle (CGM)
396829878.jpg,0,Cassava Bacterial Blight (CBB)
3969588604.jpg,2,Cassava Green Mottle (CGM)
3969928849.jpg,4,Healthy
397081522.jpg,4,Healthy
3972035105.jpg,4,Healthy
3973123989.jpg,4,Healthy
3973452259.jpg,4,Healthy
3973659068.jpg,0,Cassava Bacterial Blight (CBB)
3973759314.jpg,2,Cassava Green Mottle (CGM)
3973846840.jpg,2,Cassava Green Mottle (CGM)
3973974283.jpg,3,Cassava Mosaic Disease (CMD)
3974310104.jpg,0,Cassava Bacterial Blight (CBB)
3975873583.jpg,2,Cassava Green Mottle (CGM)
3976294368.jpg,4,Healthy
3976477069.jpg,4,Healthy
3976765860.jpg,3,Cassava Mosaic Disease (CMD)
3977257761.jpg,1,Cassava Brown Streak Disease (CBSD)
3978175497.jpg,4,Healthy
3978296365.jpg,0,Cassava Bacterial Blight (CBB)
3978345491.jpg,3,Cassava Mosaic Disease (CMD)
3980819954.jpg,4,Healthy
3981645736.jpg,4,Healthy
3982368414.jpg,4,Healthy
3982901070.jpg,0,Cassava Bacterial Blight (CBB)
3983529541.jpg,4,Healthy
398530204.jpg,4,Healthy
3985539982.jpg,4,Healthy
3986526512.jpg,3,Cassava Mosaic Disease (CMD)
3986748411.jpg,0,Cassava Bacterial Blight (CBB)
3986774650.jpg,0,Cassava Bacterial Blight (CBB)
3988908835.jpg,0,Cassava Bacterial Blight (CBB)
3989450757.jpg,0,Cassava Bacterial Blight (CBB)
3989761123.jpg,4,Healthy
3991899434.jpg,3,Cassava Mosaic Disease (CMD)
3992156989.jpg,4,Healthy
3992168079.jpg,4,Healthy
3992628804.jpg,4,Healthy
3994624875.jpg,3,Cassava Mosaic Disease (CMD)
3994869632.jpg,4,Healthy
3995459350.jpg,2,Cassava Green Mottle (CGM)
3995652879.jpg,2,Cassava Green Mottle (CGM)
3997023855.jpg,1,Cassava Brown Streak Disease (CBSD)
3997854029.jpg,4,Healthy
3998419018.jpg,2,Cassava Green Mottle (CGM)
3998452657.jpg,4,Healthy
4000198689.jpg,4,Healthy
4000520733.jpg,0,Cassava Bacterial Blight (CBB)
4003743131.jpg,3,Cassava Mosaic Disease (CMD)
4005310479.jpg,0,Cassava Bacterial Blight (CBB)
4005806149.jpg,4,Healthy
4007062391.jpg,0,Cassava Bacterial Blight (CBB)
4007185339.jpg,1,Cassava Brown Streak Disease (CBSD)
4007234267.jpg,4,Healthy
400794559.jpg,4,Healthy
4009113191.jpg,4,Healthy
4009427061.jpg,4,Healthy
4010033110.jpg,0,Cassava Bacterial Blight (CBB)
4011855023.jpg,2,Cassava Green Mottle (CGM)
4012105605.jpg,4,Healthy
4014881433.jpg,2,Cassava Green Mottle (CGM)
4017387228.jpg,4,Healthy
4017647533.jpg,2,Cassava Green Mottle (CGM)
4017822607.jpg,2,Cassava Green Mottle (CGM)
401824702.jpg,4,Healthy
4018307313.jpg,3,Cassava Mosaic Disease (CMD)
4020055407.jpg,1,Cassava Brown Streak Disease (CBSD)
4020138210.jpg,4,Healthy
4020462779.jpg,1,Cassava Brown Streak Disease (CBSD)
4022128079.jpg,0,Cassava Bacterial Blight (CBB)
4022972553.jpg,4,Healthy
4024391744.jpg,2,Cassava Green Mottle (CGM)
4025590571.jpg,3,Cassava Mosaic Disease (CMD)
4029728754.jpg,4,Healthy
4030410880.jpg,2,Cassava Green Mottle (CGM)
4031321038.jpg,4,Healthy
4032326580.jpg,3,Cassava Mosaic Disease (CMD)
4032903735.jpg,4,Healthy
403440184.jpg,3,Cassava Mosaic Disease (CMD)
4034498053.jpg,4,Healthy
4034547314.jpg,3,Cassava Mosaic Disease (CMD)
4035835394.jpg,4,Healthy
4036237704.jpg,4,Healthy
4037393509.jpg,4,Healthy
4038568741.jpg,2,Cassava Green Mottle (CGM)
4039669211.jpg,1,Cassava Brown Streak Disease (CBSD)
4040102956.jpg,0,Cassava Bacterial Blight (CBB)
4040452479.jpg,4,Healthy
4041427827.jpg,4,Healthy
4042496889.jpg,2,Cassava Green Mottle (CGM)
4043076131.jpg,4,Healthy
4043153792.jpg,0,Cassava Bacterial Blight (CBB)
4043869250.jpg,4,Healthy
4044444164.jpg,0,Cassava Bacterial Blight (CBB)
4044550421.jpg,4,Healthy
4045015795.jpg,2,Cassava Green Mottle (CGM)
4046661202.jpg,4,Healthy
4046910331.jpg,4,Healthy
4047998740.jpg,2,Cassava Green Mottle (CGM)
4048377608.jpg,2,Cassava Green Mottle (CGM)
4048519217.jpg,1,Cassava Brown Streak Disease (CBSD)
404883957.jpg,1,Cassava Brown Streak Disease (CBSD)
4049843068.jpg,4,Healthy
4051003869.jpg,4,Healthy
4051216052.jpg,4,Healthy
4052176327.jpg,4,Healthy
4052560823.jpg,1,Cassava Brown Streak Disease (CBSD)
405323789.jpg,4,Healthy
4053511214.jpg,3,Cassava Mosaic Disease (CMD)
4053727516.jpg,3,Cassava Mosaic Disease (CMD)
4054666662.jpg,4,Healthy
4056643222.jpg,0,Cassava Bacterial Blight (CBB)
4056695916.jpg,4,Healthy
4056735912.jpg,4,Healthy
405707941.jpg,2,Cassava Green Mottle (CGM)
4057082743.jpg,4,Healthy
4057359447.jpg,0,Cassava Bacterial Blight (CBB)
4057892749.jpg,4,Healthy
4059009090.jpg,0,Cassava Bacterial Blight (CBB)
4059786587.jpg,4,Healthy
406021295.jpg,0,Cassava Bacterial Blight (CBB)
4061646597.jpg,4,Healthy
4061773647.jpg,1,Cassava Brown Streak Disease (CBSD)
4062287710.jpg,2,Cassava Green Mottle (CGM)
4062679165.jpg,3,Cassava Mosaic Disease (CMD)
4063216337.jpg,4,Healthy
4063867745.jpg,3,Cassava Mosaic Disease (CMD)
4063897288.jpg,1,Cassava Brown Streak Disease (CBSD)
4064148193.jpg,3,Cassava Mosaic Disease (CMD)
4064862687.jpg,3,Cassava Mosaic Disease (CMD)
4068103331.jpg,2,Cassava Green Mottle (CGM)
4068398781.jpg,4,Healthy
407043133.jpg,4,Healthy
4071283452.jpg,0,Cassava Bacterial Blight (CBB)
4071618930.jpg,2,Cassava Green Mottle (CGM)
4072033035.jpg,4,Healthy
4072965036.jpg,4,Healthy
4075237855.jpg,4,Healthy
4075436598.jpg,4,Healthy
4077715021.jpg,3,Cassava Mosaic Disease (CMD)
4079242692.jpg,2,Cassava Green Mottle (CGM)
4080358205.jpg,4,Healthy
4080368773.jpg,1,Cassava Brown Streak Disease (CBSD)
4081341161.jpg,1,Cassava Brown Streak Disease (CBSD)
4082420465.jpg,4,Healthy
4083517071.jpg,4,Healthy
4083589127.jpg,3,Cassava Mosaic Disease (CMD)
4083711449.jpg,4,Healthy
4083726805.jpg,3,Cassava Mosaic Disease (CMD)
4084600785.jpg,4,Healthy
4084684483.jpg,4,Healthy
4088233611.jpg,4,Healthy
4088464085.jpg,0,Cassava Bacterial Blight (CBB)
4088770277.jpg,0,Cassava Bacterial Blight (CBB)
4089645917.jpg,4,Healthy
4091571824.jpg,4,Healthy
4092403597.jpg,4,Healthy
4095924422.jpg,4,Healthy
4096337072.jpg,0,Cassava Bacterial Blight (CBB)
4098341362.jpg,1,Cassava Brown Streak Disease (CBSD)
409901220.jpg,1,Cassava Brown Streak Disease (CBSD)
4100445719.jpg,4,Healthy
4100598870.jpg,4,Healthy
4100817891.jpg,0,Cassava Bacterial Blight (CBB)
4101440622.jpg,2,Cassava Green Mottle (CGM)
4102729978.jpg,4,Healthy
4102833148.jpg,4,Healthy
4102856795.jpg,4,Healthy
410291053.jpg,2,Cassava Green Mottle (CGM)
4103433070.jpg,4,Healthy
4103867773.jpg,4,Healthy
410556634.jpg,0,Cassava Bacterial Blight (CBB)
4106389238.jpg,4,Healthy
4107144871.jpg,4,Healthy
410863155.jpg,4,Healthy
4108844904.jpg,1,Cassava Brown Streak Disease (CBSD)
4109440762.jpg,1,Cassava Brown Streak Disease (CBSD)
4109731442.jpg,3,Cassava Mosaic Disease (CMD)
4111265654.jpg,1,Cassava Brown Streak Disease (CBSD)
4113552103.jpg,4,Healthy
4113877744.jpg,4,Healthy
4114788959.jpg,2,Cassava Green Mottle (CGM)
4115111691.jpg,3,Cassava Mosaic Disease (CMD)
4115342208.jpg,3,Cassava Mosaic Disease (CMD)
4115513115.jpg,2,Cassava Green Mottle (CGM)
4117129692.jpg,2,Cassava Green Mottle (CGM)
411955232.jpg,4,Healthy
4120101206.jpg,4,Healthy
4121046251.jpg,4,Healthy
4122391127.jpg,3,Cassava Mosaic Disease (CMD)
4122883459.jpg,4,Healthy
4126193524.jpg,2,Cassava Green Mottle (CGM)
4126692105.jpg,4,Healthy
4126694609.jpg,2,Cassava Green Mottle (CGM)
4126983355.jpg,4,Healthy
4127132722.jpg,3,Cassava Mosaic Disease (CMD)
4127820008.jpg,4,Healthy
4128588977.jpg,1,Cassava Brown Streak Disease (CBSD)
4130341996.jpg,0,Cassava Bacterial Blight (CBB)
413123167.jpg,2,Cassava Green Mottle (CGM)
4131457294.jpg,4,Healthy
4133546667.jpg,2,Cassava Green Mottle (CGM)
4135070493.jpg,0,Cassava Bacterial Blight (CBB)
4135953143.jpg,4,Healthy
4136137862.jpg,4,Healthy
4136833908.jpg,1,Cassava Brown Streak Disease (CBSD)
4141630996.jpg,4,Healthy
414171398.jpg,4,Healthy
414229694.jpg,4,Healthy
4142699923.jpg,2,Cassava Green Mottle (CGM)
4144053251.jpg,4,Healthy
4145471533.jpg,0,Cassava Bacterial Blight (CBB)
4145595052.jpg,0,Cassava Bacterial Blight (CBB)
4145869943.jpg,4,Healthy
4146003606.jpg,4,Healthy
4146743223.jpg,2,Cassava Green Mottle (CGM)
4148970869.jpg,3,Cassava Mosaic Disease (CMD)
4149439273.jpg,0,Cassava Bacterial Blight (CBB)
4149713311.jpg,1,Cassava Brown Streak Disease (CBSD)
4150333729.jpg,4,Healthy
415127331.jpg,4,Healthy
4153020952.jpg,4,Healthy
4156232104.jpg,4,Healthy
4156350478.jpg,4,Healthy
4156615923.jpg,4,Healthy
4157582812.jpg,4,Healthy
4157923017.jpg,4,Healthy
415901273.jpg,2,Cassava Green Mottle (CGM)
4159264325.jpg,2,Cassava Green Mottle (CGM)
416062259.jpg,0,Cassava Bacterial Blight (CBB)
4161798280.jpg,4,Healthy
4162062319.jpg,4,Healthy
416297686.jpg,4,Healthy
4165290692.jpg,4,Healthy
4165383936.jpg,0,Cassava Bacterial Blight (CBB)
4166172905.jpg,2,Cassava Green Mottle (CGM)
4166830303.jpg,1,Cassava Brown Streak Disease (CBSD)
4167436274.jpg,4,Healthy
4168229813.jpg,4,Healthy
4168645136.jpg,1,Cassava Brown Streak Disease (CBSD)
4168975711.jpg,4,Healthy
4169005982.jpg,4,Healthy
4169508703.jpg,4,Healthy
4169866451.jpg,2,Cassava Green Mottle (CGM)
4170279280.jpg,4,Healthy
417083161.jpg,2,Cassava Green Mottle (CGM)
4171305326.jpg,0,Cassava Bacterial Blight (CBB)
4171429454.jpg,4,Healthy
4173578063.jpg,3,Cassava Mosaic Disease (CMD)
4173729579.jpg,4,Healthy
4174034867.jpg,0,Cassava Bacterial Blight (CBB)
4175366577.jpg,4,Healthy
4175374809.jpg,2,Cassava Green Mottle (CGM)
4175483651.jpg,4,Healthy
4175951103.jpg,4,Healthy
4176445921.jpg,4,Healthy
4177958446.jpg,4,Healthy
4181351157.jpg,0,Cassava Bacterial Blight (CBB)
4182063113.jpg,2,Cassava Green Mottle (CGM)
4182889279.jpg,2,Cassava Green Mottle (CGM)
4184485788.jpg,1,Cassava Brown Streak Disease (CBSD)
4186680625.jpg,2,Cassava Green Mottle (CGM)
418673724.jpg,4,Healthy
4186901068.jpg,3,Cassava Mosaic Disease (CMD)
4187343844.jpg,4,Healthy
4188170872.jpg,3,Cassava Mosaic Disease (CMD)
4190467935.jpg,4,Healthy
4191979346.jpg,2,Cassava Green Mottle (CGM)
4192503187.jpg,4,Healthy
4193954616.jpg,4,Healthy
4195466993.jpg,4,Healthy
4196010375.jpg,3,Cassava Mosaic Disease (CMD)
419708385.jpg,4,Healthy
4197924159.jpg,4,Healthy
4199546662.jpg,4,Healthy
4200117481.jpg,3,Cassava Mosaic Disease (CMD)
4200880538.jpg,4,Healthy
4201017527.jpg,4,Healthy
4201637914.jpg,2,Cassava Green Mottle (CGM)
4203623611.jpg,1,Cassava Brown Streak Disease (CBSD)
4204435196.jpg,0,Cassava Bacterial Blight (CBB)
420499628.jpg,4,Healthy
4205804371.jpg,2,Cassava Green Mottle (CGM)
4206128911.jpg,3,Cassava Mosaic Disease (CMD)
4206587190.jpg,0,Cassava Bacterial Blight (CBB)
4206993197.jpg,4,Healthy
420749600.jpg,4,Healthy
4207507257.jpg,4,Healthy
4207597104.jpg,3,Cassava Mosaic Disease (CMD)
4207597254.jpg,0,Cassava Bacterial Blight (CBB)
4208451715.jpg,3,Cassava Mosaic Disease (CMD)
4208508755.jpg,1,Cassava Brown Streak Disease (CBSD)
4209575445.jpg,3,Cassava Mosaic Disease (CMD)
4209668687.jpg,4,Healthy
421071700.jpg,0,Cassava Bacterial Blight (CBB)
4210844423.jpg,2,Cassava Green Mottle (CGM)
4210867586.jpg,4,Healthy
4213411330.jpg,0,Cassava Bacterial Blight (CBB)
4213734588.jpg,1,Cassava Brown Streak Disease (CBSD)
4214625845.jpg,4,Healthy
4215365960.jpg,4,Healthy
4218379987.jpg,2,Cassava Green Mottle (CGM)
4220488715.jpg,0,Cassava Bacterial Blight (CBB)
4220602838.jpg,4,Healthy
4220858043.jpg,1,Cassava Brown Streak Disease (CBSD)
4221918564.jpg,4,Healthy
4222040143.jpg,4,Healthy
4223515593.jpg,4,Healthy
4224427146.jpg,4,Healthy
4224616597.jpg,4,Healthy
4225259568.jpg,2,Cassava Green Mottle (CGM)
422752547.jpg,0,Cassava Bacterial Blight (CBB)
4228467711.jpg,4,Healthy
4228501282.jpg,4,Healthy
4228732666.jpg,4,Healthy
4228743901.jpg,2,Cassava Green Mottle (CGM)
4228769241.jpg,3,Cassava Mosaic Disease (CMD)
4229009634.jpg,4,Healthy
4230253873.jpg,2,Cassava Green Mottle (CGM)
4230605387.jpg,2,Cassava Green Mottle (CGM)
4232363601.jpg,0,Cassava Bacterial Blight (CBB)
423248664.jpg,2,Cassava Green Mottle (CGM)
4232654944.jpg,2,Cassava Green Mottle (CGM)
4233314988.jpg,4,Healthy
4233592574.jpg,4,Healthy
4237027288.jpg,0,Cassava Bacterial Blight (CBB)
4237476054.jpg,0,Cassava Bacterial Blight (CBB)
423907510.jpg,4,Healthy
4240036351.jpg,4,Healthy
424041602.jpg,4,Healthy
4241697639.jpg,2,Cassava Green Mottle (CGM)
4242296013.jpg,3,Cassava Mosaic Disease (CMD)
4242340626.jpg,2,Cassava Green Mottle (CGM)
424257956.jpg,4,Healthy
4243068188.jpg,4,Healthy
4243169950.jpg,2,Cassava Green Mottle (CGM)
4244470722.jpg,2,Cassava Green Mottle (CGM)
424543130.jpg,2,Cassava Green Mottle (CGM)
4245683638.jpg,4,Healthy
424650710.jpg,3,Cassava Mosaic Disease (CMD)
424686742.jpg,0,Cassava Bacterial Blight (CBB)
4248062879.jpg,1,Cassava Brown Streak Disease (CBSD)
4248249660.jpg,1,Cassava Brown Streak Disease (CBSD)
4248329912.jpg,3,Cassava Mosaic Disease (CMD)
4249930536.jpg,2,Cassava Green Mottle (CGM)
4250231606.jpg,3,Cassava Mosaic Disease (CMD)
4250554784.jpg,0,Cassava Bacterial Blight (CBB)
4251271803.jpg,4,Healthy
4252015282.jpg,4,Healthy
4252192689.jpg,4,Healthy
4252410554.jpg,4,Healthy
4252539994.jpg,2,Cassava Green Mottle (CGM)
4253189039.jpg,1,Cassava Brown Streak Disease (CBSD)
4253761974.jpg,4,Healthy
4255738008.jpg,2,Cassava Green Mottle (CGM)
4256202412.jpg,3,Cassava Mosaic Disease (CMD)
4257577206.jpg,0,Cassava Bacterial Blight (CBB)
4257897572.jpg,4,Healthy
4260532551.jpg,4,Healthy
4261150820.jpg,3,Cassava Mosaic Disease (CMD)
4262071206.jpg,3,Cassava Mosaic Disease (CMD)
4262567845.jpg,4,Healthy
4262629224.jpg,4,Healthy
4262860938.jpg,3,Cassava Mosaic Disease (CMD)
426501539.jpg,4,Healthy
426530715.jpg,4,Healthy
4265846658.jpg,3,Cassava Mosaic Disease (CMD)
4266959009.jpg,4,Healthy
4267160725.jpg,4,Healthy
4267414655.jpg,1,Cassava Brown Streak Disease (CBSD)
4268397225.jpg,0,Cassava Bacterial Blight (CBB)
42688414.jpg,1,Cassava Brown Streak Disease (CBSD)
4270603433.jpg,4,Healthy
4270972443.jpg,4,Healthy
4271000778.jpg,3,Cassava Mosaic Disease (CMD)
4271208803.jpg,3,Cassava Mosaic Disease (CMD)
4271963761.jpg,2,Cassava Green Mottle (CGM)
4272950907.jpg,4,Healthy
4273424873.jpg,3,Cassava Mosaic Disease (CMD)
4273616869.jpg,4,Healthy
4274049119.jpg,4,Healthy
4275296346.jpg,1,Cassava Brown Streak Disease (CBSD)
4276709796.jpg,4,Healthy
4276754883.jpg,4,Healthy
4277157912.jpg,4,Healthy
4277213356.jpg,4,Healthy
4278159410.jpg,3,Cassava Mosaic Disease (CMD)
4278469660.jpg,2,Cassava Green Mottle (CGM)
4278686402.jpg,4,Healthy
4278878757.jpg,0,Cassava Bacterial Blight (CBB)
4279177464.jpg,4,Healthy
4280091186.jpg,4,Healthy
4280760906.jpg,4,Healthy
4282010677.jpg,0,Cassava Bacterial Blight (CBB)
4282894767.jpg,0,Cassava Bacterial Blight (CBB)
4283076582.jpg,4,Healthy
4283270414.jpg,4,Healthy
4285379899.jpg,3,Cassava Mosaic Disease (CMD)
4286169099.jpg,4,Healthy
4286577227.jpg,4,Healthy
4286700834.jpg,4,Healthy
4287033165.jpg,3,Cassava Mosaic Disease (CMD)
4287369745.jpg,3,Cassava Mosaic Disease (CMD)
4287448555.jpg,2,Cassava Green Mottle (CGM)
4288246700.jpg,4,Healthy
4288369732.jpg,0,Cassava Bacterial Blight (CBB)
4289523242.jpg,4,Healthy
4289669666.jpg,0,Cassava Bacterial Blight (CBB)
4290868604.jpg,3,Cassava Mosaic Disease (CMD)
4291924776.jpg,4,Healthy
4292043437.jpg,3,Cassava Mosaic Disease (CMD)
4293589004.jpg,0,Cassava Bacterial Blight (CBB)
429832892.jpg,0,Cassava Bacterial Blight (CBB)
432371484.jpg,4,Healthy
432656934.jpg,4,Healthy
433273878.jpg,2,Cassava Green Mottle (CGM)
433569439.jpg,2,Cassava Green Mottle (CGM)
434128804.jpg,2,Cassava Green Mottle (CGM)
435059376.jpg,4,Healthy
435094576.jpg,0,Cassava Bacterial Blight (CBB)
435303871.jpg,1,Cassava Brown Streak Disease (CBSD)
4359365.jpg,3,Cassava Mosaic Disease (CMD)
435951726.jpg,4,Healthy
436011038.jpg,3,Cassava Mosaic Disease (CMD)
437673562.jpg,4,Healthy
441501298.jpg,1,Cassava Brown Streak Disease (CBSD)
441579945.jpg,0,Cassava Bacterial Blight (CBB)
442164564.jpg,0,Cassava Bacterial Blight (CBB)
442386946.jpg,4,Healthy
443211656.jpg,4,Healthy
443656391.jpg,4,Healthy
444715052.jpg,4,Healthy
445341591.jpg,4,Healthy
446511089.jpg,4,Healthy
447702060.jpg,2,Cassava Green Mottle (CGM)
44779769.jpg,4,Healthy
450217405.jpg,4,Healthy
451285147.jpg,4,Healthy
452420525.jpg,3,Cassava Mosaic Disease (CMD)
454246300.jpg,4,Healthy
455328033.jpg,4,Healthy
456107080.jpg,3,Cassava Mosaic Disease (CMD)
456963939.jpg,4,Healthy
457979538.jpg,4,Healthy
459018171.jpg,4,Healthy
459566440.jpg,0,Cassava Bacterial Blight (CBB)
460359141.jpg,4,Healthy
46087551.jpg,1,Cassava Brown Streak Disease (CBSD)
461042131.jpg,2,Cassava Green Mottle (CGM)
461442834.jpg,4,Healthy
461654762.jpg,1,Cassava Brown Streak Disease (CBSD)
462009251.jpg,2,Cassava Green Mottle (CGM)
462402577.jpg,2,Cassava Green Mottle (CGM)
462491927.jpg,4,Healthy
464089326.jpg,4,Healthy
464249040.jpg,4,Healthy
464299112.jpg,1,Cassava Brown Streak Disease (CBSD)
464695635.jpg,4,Healthy
465394840.jpg,1,Cassava Brown Streak Disease (CBSD)
468599121.jpg,4,Healthy
469245584.jpg,2,Cassava Green Mottle (CGM)
469487.jpg,1,Cassava Brown Streak Disease (CBSD)
46965268.jpg,4,Healthy
471719560.jpg,4,Healthy
471733925.jpg,0,Cassava Bacterial Blight (CBB)
471996434.jpg,4,Healthy
472300747.jpg,2,Cassava Green Mottle (CGM)
472839300.jpg,0,Cassava Bacterial Blight (CBB)
473358865.jpg,3,Cassava Mosaic Disease (CMD)
473737593.jpg,4,Healthy
473823142.jpg,4,Healthy
474493920.jpg,0,Cassava Bacterial Blight (CBB)
475228141.jpg,4,Healthy
